"Product";"Type";"Division";"Group";"ShortDescription";"Description"
"DE0390";"Tipo 3";"Division 3";"Grupo 2";"Texto Search Descripcion 8";"Texto Descripcion 12"
"DE0414";"Tipo 3";"Division 3";"Grupo 2";"Texto Search Descripcion 8";"Texto Descripcion 12"
"DE0416";"Tipo 3";"Division 3";"Grupo 2";"Texto Search Descripcion 8";"Texto Descripcion 12"
"DE0447";"Tipo 3";"Division 3";"Grupo 2";"Texto Search Descripcion 8";"Texto Descripcion 12"
"DE0464";"Tipo 3";"Division 3";"Grupo 2";"Texto Search Descripcion 8";"Texto Descripcion 12"
"DE0465";"Tipo 3";"Division 3";"Grupo 2";"Texto Search Descripcion 8";"Texto Descripcion 12"
"DE0631";"Tipo 3";"Division 3";"Grupo 2";"Texto Search Descripcion 8";"Texto Descripcion 12"
"DE0634";"Tipo 3";"Division 3";"Grupo 2";"Texto Search Descripcion 8";"Texto Descripcion 12"
"DE0635";"Tipo 3";"Division 3";"Grupo 2";"Texto Search Descripcion 8";"Texto Descripcion 12"
"DEP02400";;"Division 3";"Grupo 2";"Texto Search Descripcion 21";"Texto Descripcion 25"
"DEP02401";;"Division 3";"Grupo 2";"Texto Search Descripcion 33";"Texto Descripcion 25"
"DEP02403";;"Division 3";"Grupo 2";"Texto Search Descripcion 33";"Texto Descripcion 25"
"DEP02404";;"Division 3";"Grupo 2";"Texto Search Descripcion 33";"Texto Descripcion 25"
"DEP02407";;"Division 3";"Grupo 2";"Texto Search Descripcion 21";"Texto Descripcion 25"
"DEP024108";;"Division 3";"Grupo 2";"Texto Search Descripcion 33";"Texto Descripcion 25"
"DEP024109";;"Division 3";"Grupo 2";"Texto Search Descripcion 33";"Texto Descripcion 25"
"DEP024116";;"Division 3";"Grupo 2";"Texto Search Descripcion 33";"Texto Descripcion 25"
"DEP024125";;"Division 3";"Grupo 2";"Texto Search Descripcion 33";"Texto Descripcion 25"
"DEP024137";"Tipo 5794";"Division 3";"Grupo 2";"Texto Search Descripcion 33";"Texto Descripcion 25"
"DEP02414";;"Division 3";"Grupo 2";"Texto Search Descripcion 21";"Texto Descripcion 25"
"DEP024141";"Tipo 11594";"Division 3";"Grupo 2";"Texto Search Descripcion 33";"Texto Descripcion 25"
"DEP024143";;;;"Texto Search Descripcion 33";"Texto Descripcion 25"
"DEP024149";"Tipo 5792";"Division 3";"Grupo 2";"Texto Search Descripcion 33";"Texto Descripcion 25"
"DEP024151";;"Division 3";"Grupo 2";"Texto Search Descripcion 33";"Texto Descripcion 25"
"DEP024156";"Tipo 11595";"Division 3";"Grupo 2";"Texto Search Descripcion 33";"Texto Descripcion 25"
"DEP02416";;;;"Texto Search Descripcion 33";"Texto Descripcion 25"
"DEP024180";"Tipo 11596";"Division 3";"Grupo 2";"Texto Search Descripcion 33";"Texto Descripcion 25"
"DEP024182";;"Division 3";"Grupo 2";"Texto Search Descripcion 33";"Texto Descripcion 25"
"DEP024184";;"Division 3";"Grupo 2";"Texto Search Descripcion 33";"Texto Descripcion 25"
"DEP024190";;"Division 3";"Grupo 2";"Texto Search Descripcion 33";"Texto Descripcion 25"
"DEP024191";;"Division 3";"Grupo 2";"Texto Search Descripcion 33";"Texto Descripcion 25"
"DEP024195";"Tipo 5467";"Division 1";"Grupo 1";"Texto Search Descripcion 33";"Texto Descripcion 25"
"DEP02420";;"Division 3";"Grupo 2";"Texto Search Descripcion 33";"Texto Descripcion 25"
"DEP024201";;"Division 3";"Grupo 2";"Texto Search Descripcion 33";"Texto Descripcion 25"
"DEP024203";;;;"Texto Search Descripcion 33";"Texto Descripcion 25"
"DEP024205";"Tipo 11597";"Division 3";"Grupo 2";"Texto Search Descripcion 33";"Texto Descripcion 25"
"DEP024215";;;;"Texto Search Descripcion 33";"Texto Descripcion 25"
"DEP024219";"Tipo 5793";"Division 3";"Grupo 2";"Texto Search Descripcion 33";"Texto Descripcion 25"
"DEP024228";;"Division 3";"Grupo 2";"Texto Search Descripcion 33";"Texto Descripcion 25"
"DEP024230";;"Division 3";"Grupo 2";"Texto Search Descripcion 33";"Texto Descripcion 25"
"DEP024234";;"Division 3";"Grupo 2";"Texto Search Descripcion 33";"Texto Descripcion 25"
"DEP02424";;"Division 3";"Grupo 2";"Texto Search Descripcion 33";"Texto Descripcion 25"
"DEP02431";;"Division 3";"Grupo 2";"Texto Search Descripcion 33";"Texto Descripcion 25"
"DEP02437";;"Division 3";"Grupo 2";"Texto Search Descripcion 33";"Texto Descripcion 25"
"DEP02438";;"Division 3";"Grupo 2";"Texto Search Descripcion 33";"Texto Descripcion 25"
"DEP02439";;"Division 3";"Grupo 2";"Texto Search Descripcion 33";"Texto Descripcion 25"
"DEP02443";;"Division 3";"Grupo 2";"Texto Search Descripcion 33";"Texto Descripcion 25"
"DEP02446";"Tipo 5719";"Division 3";"Grupo 2";"Texto Search Descripcion 33";"Texto Descripcion 25"
"DEP02448";;"Division 3";"Grupo 2";"Texto Search Descripcion 33";"Texto Descripcion 25"
"DEP02455";;"Division 3";"Grupo 2";"Texto Search Descripcion 33";"Texto Descripcion 25"
"DEP02458";;"Division 3";"Grupo 2";"Texto Search Descripcion 33";"Texto Descripcion 25"
"DEP02459";;"Division 3";"Grupo 2";"Texto Search Descripcion 33";"Texto Descripcion 25"
"DEP02463";;"Division 3";"Grupo 2";"Texto Search Descripcion 33";"Texto Descripcion 25"
"DEP02465";;"Division 3";"Grupo 2";"Texto Search Descripcion 33";"Texto Descripcion 25"
"DEP02480";"Tipo 10407";"Division 3";"Grupo 2";"Texto Search Descripcion 2605";"Texto Descripcion 133"
"DEP02486";;"Division 3";"Grupo 2";"Texto Search Descripcion 33";"Texto Descripcion 25"
"DEP02494";;"Division 3";"Grupo 2";"Texto Search Descripcion 33";"Texto Descripcion 25"
"DEP02498";"Tipo 9594";"Division 1";"Grupo 2";"Texto Search Descripcion 33";"Texto Descripcion 25"
"EL0012";;"Division 1";"Grupo 1";"Texto Search Descripcion 5";"Texto Descripcion 7"
"EL025101";"Tipo 7056";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025102";"Tipo 3754";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025102K";"Tipo 7057";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025104";"Tipo 2720";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025105";"Tipo 2721";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025106";"Tipo 3755";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025107";"Tipo 1090";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025108";"Tipo 3756";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025109";"Tipo 5034";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025110";"Tipo 5035";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025111";"Tipo 5036";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025112";"Tipo 2722";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025113";"Tipo 5037";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025114";"Tipo 2723";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025115";"Tipo 5038";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025116";"Tipo 5039";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025116K";"Tipo 5040";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025117";"Tipo 2724";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025118";"Tipo 3757";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025119";"Tipo 3758";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025119K";"Tipo 5041";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025120";"Tipo 1753";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025120K";"Tipo 7059";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025121";"Tipo 5042";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025122";"Tipo 2725";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025122LK";"Tipo 3759";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025122RK";"Tipo 3760";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025123";"Tipo 1091";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025124";"Tipo 5043";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025125";"Tipo 3761";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025126";"Tipo 2726";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025126K";"Tipo 5044";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025127";"Tipo 5045";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025128";"Tipo 40";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025129";"Tipo 1754";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025130";"Tipo 3762";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025131";"Tipo 5046";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025132";"Tipo 5729";"Division 3";"Grupo 2";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025133";"Tipo 3763";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025134";"Tipo 709";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025135";"Tipo 3764";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025136";;"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025137";"Tipo 5047";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025138";"Tipo 1755";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025139";"Tipo 5048";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025140";"Tipo 40";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025188";"Tipo 1756";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL02519";"Tipo 1092";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025191";"Tipo 3765";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025194";"Tipo 3766";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL02519K";"Tipo 2727";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL02520";"Tipo 1757";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025202";"Tipo 3767";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025206";"Tipo 3768";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025207";"Tipo 3769";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025209";"Tipo 3770";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025213";"Tipo 1093";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025215";"Tipo 3771";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL02522";"Tipo 2728";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025221";"Tipo 3772";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025221K";"Tipo 5049";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025222";"Tipo 2729";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025222K";"Tipo 5050";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025223";"Tipo 710";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025224";;"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025225";"Tipo 1758";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025226";"Tipo 3773";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025227";"Tipo 3774";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025228";"Tipo 2730";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025229";"Tipo 1759";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL02523";"Tipo 2731";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025230";"Tipo 5051";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025231";"Tipo 5052";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025232";"Tipo 5053";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025233";"Tipo 40";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025233K";"Tipo 2732";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025234";"Tipo 3775";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025234LK";"Tipo 5054";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025234RK";"Tipo 5055";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025235";"Tipo 3776";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025236";"Tipo 3777";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025237";"Tipo 1760";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025238";"Tipo 3778";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025239";"Tipo 2733";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL02523K";"Tipo 5056";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL02524";"Tipo 5057";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025240";"Tipo 1094";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025241";"Tipo 3779";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025241K";"Tipo 7061";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025242";"Tipo 7062";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL02525";"Tipo 5058";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025250";"Tipo 3780";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025251";"Tipo 1761";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025251K";"Tipo 3781";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025252";"Tipo 5059";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025253";"Tipo 1095";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025254";"Tipo 1762";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025255";"Tipo 7063";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025256";"Tipo 3782";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025256LK";"Tipo 7064";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025256RK";"Tipo 5060";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025257";"Tipo 5061";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025257K";"Tipo 7065";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025258";"Tipo 3783";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025258K";"Tipo 5062";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025259";"Tipo 3784";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL02526";"Tipo 1763";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025260";"Tipo 3785";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025264";"Tipo 1764";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025265";"Tipo 1765";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025266";"Tipo 2734";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025267";"Tipo 3786";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025267K";"Tipo 5063";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025268";"Tipo 3787";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025269";"Tipo 2735";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL02526K";;"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL02527";"Tipo 5064";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025270";"Tipo 3788";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025271";"Tipo 5065";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025277";"Tipo 3789";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025278";"Tipo 1096";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025279";"Tipo 1097";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL02528";"Tipo 3790";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025280";"Tipo 3791";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025281";"Tipo 5066";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025281K";"Tipo 5067";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025282";"Tipo 3792";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025283";"Tipo 5068";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025284";"Tipo 2736";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025285";"Tipo 5069";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025286";"Tipo 5070";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025287";"Tipo 3793";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025288";"Tipo 5071";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025289";"Tipo 5072";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025290";"Tipo 3794";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025291";"Tipo 3795";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025292";"Tipo 2737";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025293";"Tipo 7067";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025294";"Tipo 5073";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025295";"Tipo 3796";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025295K";"Tipo 5074";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025296";"Tipo 2738";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025297";"Tipo 3797";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025298";"Tipo 5075";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025299";"Tipo 5076";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025300";"Tipo 5077";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025301";"Tipo 5078";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025302";"Tipo 5079";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025303";"Tipo 5080";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025304";"Tipo 2739";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025305";"Tipo 5081";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025306";"Tipo 5082";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025307";"Tipo 5083";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025308";"Tipo 3798";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025309";"Tipo 3799";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL02531";"Tipo 3800";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025310";"Tipo 5084";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025311";"Tipo 5085";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025312";"Tipo 5086";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025313";"Tipo 5087";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025314";"Tipo 5088";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
"EL025315";"Tipo 5089";"Division 1";"Grupo 1";"Texto Search Descripcion 3";"Texto Descripcion 3"
