"Invoice";"Quantity";"Product";"PurchasePrice (Unit)";"Section"
"FFCC141681";188;"P9195";1.3380136436523058;"Seccion C"
"FFCC141681";60;"P9174";0.624;"Seccion A"
"FFCC141681";3;"P9378T";1.3467665636245152;"Seccion D"
"FFCC141681";125;"P9849";0.5496783588635716;"Seccion B"
"FFCC141681";174;"P9300T";1.4666997127548926;"Seccion C"
"FFCC141681";124;"P98101";1.2896100767669836;"Seccion C"
"FFCC141682";46;"P9325";1.0628551558465897;"Seccion C"
"FFCC141682";31;"P9378T";1.3467665636245152;"Seccion C"
"FFCC141685";11074;"P4089";0.102022817745679;"Seccion C"
"FFCC141685";1411;"P4162";0.07338944247621146;"Seccion A"
"FFCC141685";896;"P4174";0.09917014348802844;"Seccion E"
"FFCC141685";720;"P4193";0.073596;"Seccion E"
"FFCC141685";2172;"P4207";0.11110409821777466;"Seccion B"
"FFCC141685";3694;"P4220";0.21416421176530304;"Seccion B"
"FFCC141685";3021;"P4229";0.10120643787873516;"Seccion D"
"FFCC141685";6532;"P4230";0.17083228051475197;"Seccion C"
"FFCC141685";837;"P4231";0.08992488892734536;"Seccion E"
"FFCC141685";5269;"P4234";0.12773134432790617;"Seccion D"
"FFCC141685";4563;"P4235";0.21976957733025806;"Seccion C"
"FFCC141685";2400;"P4240";0.08184;"Seccion A"
"FFCC141685";3225;"P4255";0.12984548448523198;"Seccion C"
"FFCC141685";7815;"P4293";0.36966568890826157;"Seccion B"
"FFCC141685";1200;"P4319";0.094596;"Seccion D"
"FFCC141685";4364;"P4322";0.32550928536085044;"Seccion A"
"FFCC141685";2864;"P4341";0.235789303905629;"Seccion E"
"FFCC141685";16709;"P4353";0.49232962441132744;"Seccion F"
"FFCC141685";1200;"P4354";0.1584;"Seccion B"
"FFCC141685";2302;"P4359";0.14178782164011022;"Seccion C"
"FFCC141685";600;"P4360";0.1518;"Seccion D"
"FFCC141685";9000;"P4383";0.132;"Seccion E"
"FFCC141685";4357;"P4438";0.16339353951587887;"Seccion B"
"FFCC141685";7200;"P5050";0.05412;"Seccion D"
"FFCC141685";3296;"P5052";0.12084186476876559;"Seccion D"
"FFCC141685";7796;"P5070";0.2939136233424995;"Seccion E"
"FFCC141685";1800;"P5072";0.099798;"Seccion D"
"FFCC141685";3910;"P5097";0.12329662705814615;"Seccion C"
"FFCC141685";3591;"P5101";0.34910055422006236;"Seccion C"
"FFCC141685";11917;"P5111";0.07872139386922854;"Seccion F"
"FFCC141685";3470;"P5117";0.15699411003531782;"Seccion B"
"FFCC141685";3221;"P5119";0.17502481736872946;"Seccion B"
"FFCC141685";35077;"P5162";0.18167027557572127;"Seccion D"
"FFCC141685";6498;"P5169";0.3186914794736367;"Seccion B"
"FFCC141685";18046;"P7003";0.09023082070929433;"Seccion C"
"FFCC141685";3000;"P5179";0.15;"Seccion E"
"FFCC141685";8202;"P5180";0.29291605359155665;"Seccion C"
"FFCC141685";14810;"P5270";0.3054614340374234;"Seccion B"
"FFCC141685";2795;"P5187";0.2662350527744925;"Seccion F"
"FFCC141685";3509;"MP028223";0.03508786406643875;"Seccion D"
"FFCC141685";3847;"DEP02498";0.0384738844179544;"Seccion E"
"FFCC141685";6108;"P4249";0.4890027166728019;"Seccion D"
"FFCC141685";9213;"P9903E";0.7216571232759728;"Seccion B"
"FFCC141685";922;"P5284";0.2705584576082768;"Seccion E"
"FFCC141685";110538;"P5081";0.008704870096520136;"Seccion A"
"FFCC141685";3000;"P5102";0.09394199999999998;"Seccion E"
"FFCC141685";780;"P4172";0.086904;"Seccion B"
"FFCC141685";12779;"P4263";0.22904046575584877;"Seccion A"
"FFCC141685";4453;"P4216";0.09159854568511733;"Seccion E"
"FFCC141685";1863;"P4074";0.044391023971793835;"Seccion B"
"FFCC141685";6240;"P4267";0.08256;"Seccion B"
"FFCC141685";2381;"P4270";0.10319709506328006;"Seccion A"
"FFCC141685";1200;"P5104";0.102978;"Seccion A"
"FFCC141685";8341;"P4038";0.08601987630574333;"Seccion B"
"FFCC141685";10304;"P5131";0.18548079340506315;"Seccion C"
"FFCC141685";5313;"P4237";0.13728205492658993;"Seccion D"
"FFCC141685";2570;"P4152";0.04663956354194798;"Seccion E"
"FFCC141685";413446;"P7001";0.008789754081498794;"Seccion A"
"FFCC141685";12000;"P7001";0.008789754081498794;"Seccion E"
"FFCC141685";600;"P4248";0.13793999999999998;"Seccion D"
"FFCC141685";1660;"P4265";0.07716128556145592;"Seccion D"
"FFCC141685";600;"P4464";0.247086;"Seccion C"
"FFCC141685";3518;"P5080";0.3289365010537657;"Seccion D"
"FFCC141685";26547;"P4048";0.20908491868961324;"Seccion C"
"FFCC141685";4305;"P4305";0.0464951703139168;"Seccion E"
"FFCC141685";1500;"P5251";0.12473999999999999;"Seccion E"
"FFCC141685";1200;"P5181";0.17292;"Seccion C"
"FFCC141685";17769;"P4176";0.15910342131120525;"Seccion C"
"FFCC141685";12000;"P5241";0.033;"Seccion C"
"FFCC141685";17724;"P4214";0.1876859894812555;"Seccion E"
"FFCC141685";8103;"P4279";0.15708645843034386;"Seccion F"
"FFCC141685";195404;"P5220";0.09672508499408354;"Seccion D"
"FFCC141685";600;"P5026";0.063384;"Seccion D"
"FFCC141685";4206;"MP02878";0.07886182216260995;"Seccion A"
"FFCC141685";3316;"P4185";0.11885344311645785;"Seccion D"
"FFCC141685";2400;"P5145";0.0792;"Seccion A"
"FFCC141685";1800;"P5103";0.068316;"Seccion A"
"FFCC141685";12632;"P5083";0.06389742788785785;"Seccion B"
"FFCC141685";3000;"P5138";0.10692;"Seccion E"
"FFCC141685";1305;"P5069";0.05648485411184407;"Seccion C"
"FFCC141685";13468;"P5069";0.05648485411184407;"Seccion E"
"FFCC141685";15981;"P4169";0.08643127536131737;"Seccion D"
"FFCC141685";15356;"P4371";0.1894235674655713;"Seccion B"
"FFCC141685";56318;"P4222";0.05148741370463379;"Seccion C"
"FFCC141685";47770;"P5092";0.032420046990717585;"Seccion D"
"FFCC141685";117403;"P5154";0.11395039009176021;"Seccion B"
"FFCC141685";3485;"P4188";0.07243809352694215;"Seccion E"
"FFCC141685";3521;"P4310";0.22395125967466545;"Seccion E"
"FFCC141685";9561;"P4021";0.1427307276798452;"Seccion C"
"FFCC141685";4500;"P4204";0.057486;"Seccion E"
"FFCC141685";1200;"P4278";0.075834;"Seccion E"
"FFCC141685";4649;"P4375";0.2975585812338544;"Seccion B"
"FFCC141685";1500;"P4190";0.09;"Seccion E"
"FFCC141685";6875;"P4439";0.45579349623217075;"Seccion B"
"FFCC141687";317;"P9834";1.1199510286351617;"Seccion A"
"FFCC141687";592;"P9818";1.3623343744477996;"Seccion D"
"FFCC141687";112;"P9160T";1.5095101026639626;"Seccion E"
"FFCC141687";36;"P9227T";1.086;"Seccion D"
"FFCC141687";53;"P9233T";1.9810712738104;"Seccion D"
"FFCC141687";95;"P9239T";3.346033217010231;"Seccion C"
"FFCC141687";30;"P9247T";1.056;"Seccion E"
"FFCC141687";122;"P9283";0.8534126772389782;"Seccion A"
"FFCC141687";111;"P9300T";1.4666997127548926;"Seccion C"
"FFCC141687";61;"P9324";0.6014625374537385;"Seccion B"
"FFCC141687";90;"P9332";0.426;"Seccion E"
"FFCC141687";98;"P9335T";2.7714860541478643;"Seccion E"
"FFCC141687";121;"P9342T";1.571966396582686;"Seccion E"
"FFCC141687";30;"P9344T";0.9899999999999999;"Seccion D"
"FFCC141687";95;"P9801";1.6186028137511166;"Seccion A"
"FFCC141687";86;"P98101";1.2896100767669836;"Seccion A"
"FFCC141687";60;"P98109";0.612;"Seccion B"
"FFCC141687";164;"P9811";1.178160270310905;"Seccion E"
"FFCC141687";36;"P9302T";1.086;"Seccion A"
"FFCC141687";55;"P9833";0.951702110276726;"Seccion B"
"FFCC141687";115;"P9028";0.6564130228826437;"Seccion D"
"FFCC141687";197;"P9176";1.4179472326216436;"Seccion B"
"FFCC141687";72;"P9226T";1.056;"Seccion A"
"FFCC141687";30;"P9247T";1.056;"Seccion C"
"FFCC141687";73;"P9263";1.5769251715127761;"Seccion D"
"FFCC141687";82;"P9331";0.5845535918382544;"Seccion E"
"FFCC141687";145;"P9343T";1.863246835572328;"Seccion A"
"FFCC141687";68;"SE9020";2.1606071612841746;"Seccion C"
"FFCC141687";67;"SE9902E";2.3915269693555814;"Seccion E"
"FFCC141687";96;"P9342T";1.571966396582686;"Seccion A"
"FFCC141687";65;"P9179";0.5620403424043413;"Seccion D"
"FFCC141688";34000;"MP03121";0.1307180485295356;"Seccion D"
"FFCC141688";59659;"MP03122";0.12280053537076993;"Seccion E"
"FFCC141689";4076;"MP019602";2.451214957596396;"Seccion E"
"FFCC141690";6060;"MP02463";0.13566;"Seccion C"
"FFCC141690";7966;"MP02464";0.39192275566932916;"Seccion E"
"FFCC141690";28003;"MP02452";0.29832239204406535;"Seccion E"
"FFCC141690";1800;"MP024129";0.1566;"Seccion D"
"FFCC141690";6739;"MP02444";0.136062886514587;"Seccion B"
"FFCC141690";2223;"MP024120";0.26548208886396757;"Seccion A"
"FFCC141690";3721;"MP024114";0.4380520868466485;"Seccion F"
"FFCC141690";4902;"MP02443";0.24060770957020547;"Seccion D"
"FFCC141691";20317;"MP07017";0.18349021456385134;"Seccion C"
"FFCC141691";1568;"MP02529";1.1762344811280343;"Seccion E"
"FFCC141691";192;"MP025303";0.646443713171577;"Seccion D"
"FFCC141691";552;"MP025129";0.582;"Seccion C"
"FFCC141691";774;"MP025121";1.9815765481503222;"Seccion D"
"FFCC141691";1213;"MP02545";2.294610496651843;"Seccion B"
"FFCC141691";512;"MP025267";1.9213942086177946;"Seccion B"
"FFCC141691";3583;"MP07081";0.3596888274073919;"Seccion D"
"FFCC141691";3038;"MP07080";0.1571429158156172;"Seccion B"
"FFCC141691";1656;"MP07120";0.096;"Seccion F"
"FFCC141691";4610;"MP07114";0.3587872247378204;"Seccion D"
"FFCC141691";3957;"MP07122";0.279288695789837;"Seccion F"
"FFCC141691";6480;"MP02519";1.2064474014905944;"Seccion C"
"FFCC141691";5883;"MP02519";1.2064474014905944;"Seccion D"
"FFCC141691";4742;"MP02578";2.1390929942988386;"Seccion E"
"FFCC141691";23153;"MP07017";0.18349021456385134;"Seccion B"
"FFCC141691";3128;"MP025122";2.1896446472197066;"Seccion D"
"FFCC141691";1565;"MP025303";0.646443713171577;"Seccion B"
"FFCC141695";1200;"P4648";0.42;"Seccion B"
"FFCC141696";458;"MP07032";0.22559566727325234;"Seccion F"
"FFCC141697";694;"MP019110";2.937281039818424;"Seccion E"
"FFCC141698";1218;"MP019423";2.4233844713445505;"Seccion F"
"FFCC141698";1655;"MP019450";4.029860559735075;"Seccion C"
"FFCC141700";30;"MP04995";32.97;"Seccion C"
"FFCC141701";597;"MP019401";2.592086897310781;"Seccion E"
"FFCC141702";12962;"MP02700";0.08889333355432587;"Seccion F"
"FFCC141703";67;"P9300T";1.4666997127548926;"Seccion E"
"FFCC141706";302263;"P7007";0.011622016276962473;"Seccion A"
"FFCC141706";179090;"P5083";0.06389742788785785;"Seccion D"
"FFCC141706";11242;"P4610";0.2587406533172279;"Seccion F"
"FFCC141706";11819;"P5069";0.05648485411184407;"Seccion D"
"FFCC141706";29945;"P5399";0.13958078015442088;"Seccion E"
"FFCC141706";78300;"P5092";0.032420046990717585;"Seccion B"
"FFCC141706";6851;"P5419";0.03939501084661277;"Seccion E"
"FFCC141706";3000;"P4756";0.0768;"Seccion E"
"FFCC141707";15000;"P5350";0.04446;"Seccion B"
"FFCC141708";80;"MP019502";6.724891889103865;"Seccion C"
"FFCC141709";12470;"MP02829";0.534869844796219;"Seccion C"
"FFCC141748";3164;"MP02624";0.4145105100869731;"Seccion D"
"FFCC141748";12477;"MP024204";0.153;"Seccion A"
"FFCC141751";14643;"MP02849";0.04392801964386477;"Seccion B"
"FFCC141752";158840;"SE91000";0.26296810210427296;"Seccion C"
"FFCC141752";3718;"SE91004";0.06010661308085196;"Seccion E"
"FFCC141752";64;"P9164T";0.4047033914517406;"Seccion F"
"FFCC141752";354;"P9168";1.008656000682875;"Seccion C"
"FFCC141752";120;"P9171";0.381;"Seccion C"
"FFCC141752";60;"P9185";0.34379999999999994;"Seccion C"
"FFCC141752";160;"P9190";1.1614670084520065;"Seccion D"
"FFCC141752";385;"P9193";1.0457413075064546;"Seccion D"
"FFCC141752";134;"P9205";0.35721231669558073;"Seccion B"
"FFCC141752";73;"P9210";0.44646126887909865;"Seccion D"
"FFCC141752";278;"P9236T";0.8339438280249202;"Seccion D"
"FFCC141752";695;"P9240T";1.321086758659656;"Seccion D"
"FFCC141752";128;"P9244T";1.3753843068875664;"Seccion D"
"FFCC141752";288;"P9248T";0.8185139999859987;"Seccion E"
"FFCC141752";222;"P9249";1.2448138469510495;"Seccion E"
"FFCC141752";75;"P9259";0.5266252560531819;"Seccion A"
"FFCC141752";180;"P9272";0.6780376356131219;"Seccion E"
"FFCC141752";231;"P9281";0.7948737948932268;"Seccion E"
"FFCC141752";252;"P9284";0.44976589139660644;"Seccion B"
"FFCC141752";345;"P9291T";1.1259668655809347;"Seccion C"
"FFCC141752";221;"P9294T";1.029105181138567;"Seccion B"
"FFCC141752";230;"P9884";1.1138074988153313;"Seccion F"
"FFCC141752";264;"P9072T";0.7128646902579155;"Seccion A"
"FFCC141752";166;"P9129";0.8287400277767565;"Seccion D"
"FFCC141752";2047;"P9137";1.4243555624096653;"Seccion C"
"FFCC141752";2394;"P9151";1.4363955964601838;"Seccion D"
"FFCC141752";66;"P9164T";0.4047033914517406;"Seccion B"
"FFCC141752";123;"P9187";0.7563596036261686;"Seccion F"
"FFCC141752";279;"P9193";1.0457413075064546;"Seccion E"
"FFCC141752";240;"P9228T";0.41579999999999995;"Seccion E"
"FFCC141752";308;"P9240T";1.321086758659656;"Seccion B"
"FFCC141752";120;"P9248T";0.8185139999859987;"Seccion D"
"FFCC141752";276;"P9249";1.2448138469510495;"Seccion E"
"FFCC141752";152;"P9260";0.574421721428686;"Seccion C"
"FFCC141752";348;"P9272";0.6780376356131219;"Seccion E"
"FFCC141752";120;"P9284";0.44976589139660644;"Seccion C"
"FFCC141752";206;"P9294T";1.029105181138567;"Seccion D"
"FFCC141752";76;"P9855";0.5206067947727713;"Seccion B"
"FFCC141752";139;"P9072T";0.7128646902579155;"Seccion F"
"FFCC141752";2568;"P9025";1.13682307194298;"Seccion D"
"FFCC141752";22881;"MP02875";0.18495125703422657;"Seccion C"
"FFCC141755";1632;"MP04240";1.3480023053797916;"Seccion E"
"FFCC141755";660;"MP04241";0.25584;"Seccion B"
"FFCC141756";731;"MP03513";0;"Seccion C"
"FFCC141757";16799;"MP02930";0.10034305953026523;"Seccion F"
"FFCC141758";1002;"MP04210";0.7643921040610554;"Seccion B"
"FFCC141759";495;"MP019604";1.188;"Seccion C"
"FFCC141759";942;"MP019602";2.108986382120791;"Seccion D"
"FFCC141760";2969;"MP019602";2.108986382120791;"Seccion B"
"FFCC141761";4112;"MP02934";0.17206440819875649;"Seccion C"
"FFCC141761";2251;"MP02804";0.09544788343709916;"Seccion C"
"FFCC141761";2839;"MP02970";0.06985131946774072;"Seccion A"
"FFCC141761";1800;"MP024197";0.1158;"Seccion B"
"FFCC141762";674;"MP019307";2.1428554920073823;"Seccion D"
"FFCC141763";300;"MP02868";1.1592;"Seccion C"
"FFCC141764";1800;"MP02866";0.8999999999999999;"Seccion C"
"FFCC141780";1263;"MP04209";0.9948946576177349;"Seccion D"
"FFCC141784";1;"MP02443";17.013029882507944;"Seccion A"
"FFCC141799";13824;"MP03121";0.053148;"Seccion E"
"FFCC141805";99;"P9280";0.6119562867038755;"Seccion C"
"FFCC141805";63;"P9377T";2.70224771642861;"Seccion C"
"FFCC141805";170;"P9117";1.0791375068337206;"Seccion F"
"FFCC141805";183;"P9123";0.9377106188782299;"Seccion C"
"FFCC141805";81;"P9176";1.1731610512185897;"Seccion A"
"FFCC141805";196;"P9178";1.3749328088567903;"Seccion F"
"FFCC141805";60;"P9189";0.666;"Seccion B"
"FFCC141805";95;"P9224T";3.4470011924063217;"Seccion B"
"FFCC141805";187;"P9227T";2.823817885258803;"Seccion B"
"FFCC141805";38;"P9229T";2.0418776545126107;"Seccion D"
"FFCC141805";36;"P9231T";1.086;"Seccion C"
"FFCC141805";76;"P9232T";2.7534503198740774;"Seccion F"
"FFCC141805";57;"P9233T";2.1242879218583695;"Seccion C"
"FFCC141805";230;"P9238T";3.5852578877329706;"Seccion C"
"FFCC141805";139;"P9239T";2.4460703609870205;"Seccion A"
"FFCC141805";72;"P9247T";2.5352117146265583;"Seccion D"
"FFCC141805";261;"P9250";2.5254020820492253;"Seccion A"
"FFCC141805";147;"P9254T";2.326322689049171;"Seccion C"
"FFCC141805";60;"P9277";0.516;"Seccion E"
"FFCC141805";120;"P9280";0.6119562867038755;"Seccion E"
"FFCC141805";124;"P9289";1.4813711829302354;"Seccion B"
"FFCC141805";67;"P9295T";1.223028232258972;"Seccion E"
"FFCC141805";348;"P9300T";2.955660513553518;"Seccion D"
"FFCC141805";60;"P9321T";1.182;"Seccion B"
"FFCC141805";127;"P9324";1.2488216249611812;"Seccion C"
"FFCC141805";60;"P9331";0.426;"Seccion C"
"FFCC141805";45;"P9335T";1.2779999999999998;"Seccion D"
"FFCC141805";60;"P9336T";1.2539999999999998;"Seccion C"
"FFCC141805";315;"P9342T";3.7406244848462906;"Seccion E"
"FFCC141805";101;"P9344T";1.9256366023339724;"Seccion B"
"FFCC141805";96;"P9346";0.8892900205561216;"Seccion F"
"FFCC141805";138;"P9347";1.1975292048131432;"Seccion E"
"FFCC141805";194;"P9348";2.098311299967802;"Seccion D"
"FFCC141805";166;"P9355";1.4736027208791644;"Seccion D"
"FFCC141805";189;"P9361";1.3828712680914064;"Seccion E"
"FFCC141805";105;"P9391T";1.9896763377314983;"Seccion C"
"FFCC141805";42;"P9466";0.78;"Seccion E"
"FFCC141805";30;"P9481T";0.9899999999999999;"Seccion C"
"FFCC141805";117;"P9489";1.4215060306094927;"Seccion C"
"FFCC141805";30;"P9801";0.51;"Seccion D"
"FFCC141805";185;"P9803";1.3143815380824848;"Seccion B"
"FFCC141805";138;"P98102";1.4331163467747832;"Seccion B"
"FFCC141805";60;"P9813";0.894;"Seccion C"
"FFCC141805";196;"P9815T";2.1774263616865848;"Seccion D"
"FFCC141805";189;"P9834";1.5900015271220846;"Seccion E"
"FFCC141805";105;"P9839";0.9563285572963478;"Seccion B"
"FFCC141805";68;"P9844";1.241614478221066;"Seccion D"
"FFCC141805";163;"P9854";1.6976184506889587;"Seccion E"
"FFCC141805";119;"P9874";1.1423833079425878;"Seccion B"
"FFCC141805";139;"P9843";1.4167327852011244;"Seccion C"
"FFCC141805";545;"P9454T";3.4089462904251833;"Seccion B"
"FFCC141805";96;"P9254T";2.326322689049171;"Seccion E"
"FFCC141805";60;"P9270";0.612;"Seccion C"
"FFCC141805";184;"P9304";1.4021582170951843;"Seccion D"
"FFCC141805";249;"P9344T";1.9256366023339724;"Seccion A"
"FFCC141805";136;"P9354";0.9353056578663073;"Seccion D"
"FFCC141805";60;"P9476";0.702;"Seccion F"
"FFCC141805";197;"P98141T";1.8102331710389397;"Seccion C"
"FFCC141805";379;"P9849";1.6692769969583403;"Seccion D"
"FFCC141805";147;"P9853";1.5006882101278949;"Seccion D"
"FFCC141805";60;"P9875";0.516;"Seccion E"
"FFCC141805";91;"P9895";0.8983439093605389;"Seccion D"
"FFCC141805";42;"SE9042";2.658;"Seccion C"
"FFCC141806";154551;"MP03503";0.015594090866554479;"Seccion D"
"FFCC141815";124452;"P5051";0.07292866368153937;"Seccion D"
"FFCC141816";17049;"MP02927";0.05284155908635383;"Seccion D"
"FFCC141816";14840;"MP02923";0.04422064333645128;"Seccion E"
"FFCC141816";6528;"MP02926";0.016139999999999998;"Seccion C"
"FFCC141818";526;"MP019423";2.0588567157314643;"Seccion C"
"FFCC141826";24047;"MP02423";0.19585812779719763;"Seccion E"
"FFCC141827";538;"MP025270";0.7502416961251686;"Seccion D"
"FFCC141827";1353;"MP025323";1.107088798891878;"Seccion D"
"FFCC141827";3648;"MP02593";1.2953246858822205;"Seccion C"
"FFCC141827";1327;"MP025309";1.8288133973039933;"Seccion B"
"FFCC141827";1211;"MP025253";1.0794409439663248;"Seccion A"
"FFCC141827";1747;"MP025125";0.7661456155485005;"Seccion F"
"FFCC141827";22434;"MP02519";1.9033099361951893;"Seccion E"
"FFCC141827";312;"MP025486";0.51;"Seccion B"
"FFCC141827";1544;"MP025297";1.3053750083491602;"Seccion F"
"FFCC141827";897;"MP025337";2.054615315380878;"Seccion E"
"FFCC141827";1992;"MP02526";0.744;"Seccion D"
"FFCC141827";600;"MP025304";0.624;"Seccion B"
"FFCC141827";366;"MP025362";0.9226868609355072;"Seccion C"
"FFCC141827";315;"MP025470";1.005247890946737;"Seccion F"
"FFCC141827";1500;"MP025441";0.75;"Seccion D"
"FFCC141827";659;"MP025485";0.9608678710501657;"Seccion D"
"FFCC141827";1428;"MP02578";0.7128;"Seccion D"
"FFCC141827";5098;"MP02536";1.0420812032621005;"Seccion C"
"FFCC141827";2439;"MP02595";1.2765464686369337;"Seccion F"
"FFCC141827";4921;"MP02595";1.2765464686369337;"Seccion E"
"FFCC141827";2015;"MP025270";0.7502416961251686;"Seccion C"
"FFCC141827";1224;"MP02594";0.702;"Seccion E"
"FFCC141827";4246;"MP07073";0.2852657965962662;"Seccion C"
"FFCC141827";4447;"MP07074";0.322251000717623;"Seccion C"
"FFCC141827";4636;"MP07116";0.39333030502140726;"Seccion A"
"FFCC141827";6088;"MP07091";0.38049469116131396;"Seccion C"
"FFCC141827";978;"MP02529";1.9421535552781612;"Seccion C"
"FFCC141827";5320;"MP07003";0.42247096968317405;"Seccion F"
"FFCC141827";12271;"MP07015";0.3579145569003691;"Seccion C"
"FFCC141827";2217;"MP02545";2.5439481574599583;"Seccion A"
"FFCC141831";603;"P4360";0.1526840098817058;"Seccion E"
"FFCC141831";1377;"MP02943";0.04505003810171997;"Seccion C"
"FFCC141831";5763;"P4250";0.07639110172745872;"Seccion F"
"FFCC141831";600;"P4248";0.13793999999999998;"Seccion A"
"FFCC141831";840;"MP028221";0.058499999999999996;"Seccion E"
"FFCC141831";1912;"P4231";0.20532984628179068;"Seccion F"
"FFCC141831";3762;"P4207";0.19242387564728788;"Seccion D"
"FFCC141831";7343;"MP02958";0.08154797118093121;"Seccion D"
"FFCC141831";3810;"P4278";0.24076538762785657;"Seccion E"
"FFCC141831";4800;"P4089";0.04422;"Seccion D"
"FFCC141831";1382;"P4354";0.1823783074316426;"Seccion D"
"FFCC141831";4965;"MP02108";0.27606481761893537;"Seccion B"
"FFCC141831";2450;"P5251";0.25462680321207204;"Seccion E"
"FFCC141831";33100;"P5162";0.17142942440833875;"Seccion E"
"FFCC141831";5280;"P5052";0.19361067679502578;"Seccion B"
"FFCC141831";12000;"P5241";0.033;"Seccion E"
"FFCC141831";3212;"P5117";0.14529156329903445;"Seccion C"
"FFCC141831";2478;"P5119";0.1346269747897831;"Seccion C"
"FFCC141831";1200;"MP028116";0.0495;"Seccion B"
"FFCC141831";600;"P5026";0.063384;"Seccion A"
"FFCC141831";1200;"P5101";0.116652;"Seccion C"
