IDSupplier;Product;Year;num_invoices;avg_lead_time_real;total_amount_eur;on_time_rate
PROV1756;P9226T;2016;10;28,5;1320,8313773022846;0,8
PROV1756;P9277;2015;10;31,9;1173,4100417281913;0,8
PROV1756;P9342T;2015;10;30,8;4405,817589854282;0,8
PROV1976;P9270;2019;10;32,5;4149,193505653378;0,75
PROV1475;MP025251;2017;10;36,90909090909091;66523,86553716155;0,7272727272727273
PROV1485;P5208;2016;10;18,0;24144,790564191004;0,7272727272727273
PROV1756;P9227T;2015;10;34,90909090909091;2253,1010359539623;0,7272727272727273
PROV1976;P9562T;2018;10;32,45454545454545;6454,6193093812435;0,7272727272727273
PROV1485;DEP02498;2017;10;21,6;819,2108797851145;0,6
PROV1485;P4152;2017;10;19,8;1461,392972802096;0,6
PROV1485;P4409;2017;10;22,7;33159,86316874226;0,6
PROV1485;P4188;2016;10;24,3;6294,2332635013845;0,5
PROV1485;P4220;2016;10;26,1;4885,221609590602;0,5
PROV1485;P4383;2017;10;24,0;37431,66858102246;0,5
PROV1485;P4390;2018;10;28,8;30491,881235393554;0,5
PROV1485;P5072;2016;10;25,4;8110,222500149882;0,5
PROV1485;P5101;2016;10;24,3;8692,365044571168;0,5
PROV1485;P4189;2016;10;29,363636363636363;10974,736084276114;0,45454545454545453
PROV1485;P4224;2017;10;22,636363636363637;22562,641422748813;0,45454545454545453
PROV1485;P4353;2015;10;24,454545454545453;18134,400916364164;0,45454545454545453
PROV1485;P5050;2017;10;24,09090909090909;13403,171703422096;0,45454545454545453
PROV40001000;MP02701;2016;10;27,272727272727273;185184,74718132554;0,45454545454545453
PROV1485;P4038;2015;10;30,4;6992,348203617318;0,4
PROV1485;P4177;2017;10;26,3;1854,7745232033824;0,4
PROV1485;P4207;2015;10;30,4;3630,348564123864;0,4
PROV1485;P4255;2015;10;27,5;5008,727009018821;0,4
PROV1485;P4610;2017;10;27,9;8407,432593723126;0,4
PROV1485;P5138;2015;10;26,8;13120,94370925127;0,4
PROV1485;P5179;2019;10;32,3;34131,25789136224;0,4
PROV1485;P7003;2016;10;28,6;14094,35107471877;0,4
PROV40001000;MP02701;2019;10;26,6;236288,4795890114;0,4
PROV41000980;MP02896;2015;10;20,2;1986,0809026615852;0,4
PROV1485;P4089;2015;10;29,363636363636363;6098,096983847074;0,36363636363636365
PROV1485;P4207;2019;10;32,27272727272727;7434,798040451438;0,36363636363636365
PROV1485;P4229;2017;10;26,818181818181817;14047,928068035302;0,36363636363636365
PROV1485;P5180;2015;10;28,363636363636363;37118,66626101522;0,36363636363636365
PROV1485;P4185;2018;10;33,1;11151,446832320713;0,3
PROV1485;P4230;2018;10;32,8;3268,029771716677;0,3
PROV1485;P4279;2018;10;34,4;23388,280943483107;0,3
PROV1485;P4305;2019;10;32,1;4021,9910552460665;0,3
PROV1485;P4756;2019;10;36,5;4124,276142917289;0,3
PROV1485;P5070;2019;10;33,3;10556,542728749824;0,3
PROV1485;P5169;2018;10;31,3;6569,900973148751;0,3
PROV1485;P5180;2019;10;33,3;26792,983360722574;0,3
PROV1485;P5247;2018;10;30,6;10907,040869436032;0,3
PROV40000850;MP04999;2016;10;25,8;7556,851223376125;0,3
PROV40001000;MP02701;2018;10;28,6;245138,62937664412;0,3
PROV1485;P4169;2020;10;28,0;29712,706596334894;0,2727272727272727
PROV1485;P5400;2017;10;30,363636363636363;93363,09518185159;0,2727272727272727
PROV1485;P4204;2019;10;36,5;8851,471324402826;0,2
PROV1485;P4214;2019;10;36,9;26759,99611106795;0,2
PROV1485;P4216;2019;10;36,5;4407,4004947067515;0,2
PROV1485;P4229;2019;10;36,5;6076,376630624835;0,2
PROV1485;P4230;2019;10;37,5;2106,7199243781693;0,2
PROV1485;P4240;2019;10;36,9;4398,742193719234;0,2
PROV1485;P4267;2019;10;36,3;23174,349507322648;0,2
PROV1485;P4279;2019;10;36,9;26418,03671841061;0,2
PROV1485;P4310;2019;10;36,5;3041,136424670002;0,2
PROV1485;P4349;2018;10;38,0;6182,11286694246;0,2
PROV1485;P4390;2019;10;36,9;24297,15901466835;0,2
PROV1485;P4439;2019;10;36,9;53910,018911148196;0,2
PROV1485;P4841;2017;10;29,7;17920,669007905544;0,2
PROV1485;P5050;2019;10;36,9;11032,783672705871;0,2
PROV1485;P5154;2019;10;36,9;408307,8880087934;0,2
PROV1485;P5158;2019;10;36,9;8149,006958364613;0,2
PROV1485;P5208;2020;10;31,4;5134,741500881135;0,2
PROV1485;P5234;2019;10;36,5;19906,045333230795;0,2
PROV1485;P5241;2018;10;32,5;34890,16817458963;0,2
PROV1649;P5051;2015;10;29,5;100715,31321182128;0,2
PROV40000520;MP019110;2018;10;32,6;26564,21520635973;0,2
PROV1441;MP019604;2015;10;27,636363636363637;22252,287513678133;0,18181818181818182
PROV1485;P4391;2017;10;34,90909090909091;9814,543563132751;0,18181818181818182
PROV1649;P5051;2016;10;35,4;107069,00773189134;0,1
PROV1734;MP03121;2015;10;32,4;38988,84422872799;0,1
PROV1876;MP05000;2016;10;21,5;33524,40088118875;0,1
PROV40000520;MP019432;2016;10;29,0;15639,275986074941;0,1
PROV40000850;MP04997;2016;10;29,5;40286,03086783452;0,1
PROV40000850;MP04998;2016;10;32,6;10183,057506202584;0,1
PROV1129;MP02849;2016;10;26,90909090909091;16781,69529407826;0,09090909090909091
PROV1649;P5081;2016;10;28,454545454545453;12296,900433047349;0,09090909090909091
PROV2128;MP04998;2021;10;36,166666666666664;20492,22928317091;0,08333333333333333
PROV1027;MP03121;2019;10;28,846153846153847;50261,28686556502;0,0
PROV1027;MP03153;2020;10;26,0;21701,293993490235;0,0
PROV1129;MP02849;2015;10;39,2;19921,68563660976;0,0
PROV1129;MP07028;2020;10;29,727272727272727;50486,502336367186;0,0
PROV1465;MP04209;2018;10;27,5;17573,07144535373;0,0
PROV40000187;MP02437;2015;10;34,63636363636363;15793,723881618067;0,0
PROV40000500;MP03551;2019;10;27,9;16476,804891241143;0,0
PROV40002330;MP019231;2020;10;38,083333333333336;40480,17947631983;0,0
PROV1061;P9108T;2015;9;20,9;1850,9758637802756;1,0
PROV1061;P9235T;2016;9;23,11111111111111;2945,717697872099;1,0
PROV1061;P9802;2015;9;29,09090909090909;1462,0423003869657;1,0
PROV1475;MP025138;2016;9;33,55555555555556;49888,66886547653;1,0
PROV1475;MP08004;2016;9;25,727272727272727;20473,916707875294;1,0
PROV1585;MP07017;2016;9;24,928571428571427;22552,67989256186;1,0
PROV1585;MP07027;2017;9;24,818181818181817;97333,51175049721;1,0
PROV1756;MP028257;2019;9;19,727272727272727;20752,833018012578;1,0
PROV1756;P9247T;2017;9;24,6;2561,5722954798985;1,0
PROV1756;P9319T;2019;9;19,666666666666668;1478,007561616937;1,0
PROV1756;P9335T;2017;9;25,8;11751,640691780587;1,0
PROV1976;SE5025;2017;9;24,88888888888889;6557,990565946842;1,0
PROV1756;P9289;2017;9;28,384615384615383;4498,576339737259;0,9230769230769231
PROV1061;P9802;2016;9;29,166666666666668;2511,0430313418838;0,9166666666666666
PROV1061;SE5003;2016;9;26,363636363636363;2425,272162872057;0,9090909090909091
PROV1061;SE5025;2016;9;26,727272727272727;4342,21721798218;0,9090909090909091
PROV1475;MP025188;2018;9;28,818181818181817;58714,655209421995;0,9090909090909091
PROV1756;P9476;2017;9;26,90909090909091;6098,017716878291;0,9090909090909091
PROV1061;P9178;2015;9;28,0;5309,660266853004;0,9
PROV1756;P9371;2017;9;27,4;1499,7200093741794;0,9
PROV1976;P9343T;2017;9;24,1;5432,147109599724;0,9
PROV1976;P9377T;2019;9;23,9;2519,610352326933;0,9
PROV1976;P9391T;2020;9;31,9;3474,9271753749267;0,9
PROV1976;P9481T;2017;9;26,4;3001,355040270627;0,9
PROV1976;P9497;2020;9;30,5;2261,16363943833;0,9
PROV1976;P9518T;2019;9;25,4;2158,728923521653;0,9
PROV1976;SE5029;2017;9;28,4;12087,592383329888;0,9
PROV1976;SE5131;2019;9;25,7;2344,9728446268064;0,9
PROV1061;P9238T;2015;9;29,88888888888889;2115,131225016169;0,8888888888888888
PROV1061;P9270;2016;9;25,444444444444443;1443,2907712945498;0,8888888888888888
PROV1061;P9321T;2016;9;26,0;1952,7703666182097;0,8888888888888888
PROV1061;SE5002;2016;9;28,77777777777778;3668,3811435050793;0,8888888888888888
PROV1756;P9369;2019;9;20,555555555555557;1912,605428300777;0,8888888888888888
PROV1976;P9553T;2017;9;27,22222222222222;1949,2129770709985;0,8888888888888888
PROV1976;P98209T;2019;9;27,444444444444443;1150,2276990797786;0,8888888888888888
PROV1976;SE5007;2017;9;24,333333333333332;3455,7396519595177;0,8888888888888888
PROV1976;SE5144;2020;9;33,77777777777778;1842,4334270711108;0,8888888888888888
PROV1756;P9289;2018;9;32,0;6311,170326690589;0,8571428571428571
PROV1756;P9416;2018;9;30,363636363636363;4329,338358376204;0,8181818181818182
PROV1061;P9319T;2015;9;31,8;3382,274224518825;0,8
PROV1061;P9416;2016;9;30,5;3423,6049692066485;0,8
PROV1061;P9491;2016;9;27,9;4821,664585454325;0,8
PROV1485;P5440;2016;9;17,9;19826,80910995145;0,8
PROV1756;P9227T;2018;9;31,4;1848,3388328875392;0,8
PROV1976;P9482T;2017;9;27,1;3408,9552297547616;0,8
PROV1976;SE5029;2018;9;31,8;13206,57822608936;0,8
PROV1976;SE5147;2019;9;32,3;13917,850760722626;0,8
PROV1061;P9304;2015;9;30,88888888888889;1173,5943503352146;0,7777777777777778
PROV1061;P9345;2016;9;26,555555555555557;1490,6511113318081;0,7777777777777778
PROV1061;P9875;2016;9;27,666666666666668;719,187530057284;0,7777777777777778
PROV1398;P9134;2015;9;29,555555555555557;7590,933430854841;0,7777777777777778
PROV1485;MP028223;2017;9;19,88888888888889;1216,0656068002324;0,7777777777777778
PROV1756;P9247T;2016;9;28,11111111111111;3436,584910564869;0,7777777777777778
PROV1976;P9580;2017;9;33,333333333333336;1691,5842542158684;0,7777777777777778
PROV1976;P9583T;2017;9;30,0;2610,715896260781;0,7777777777777778
PROV1597;MP07028;2015;9;35,166666666666664;10715,544374088755;0,75
PROV1003;MP03513;2020;9;34,27272727272727;0,0;0,7272727272727273
PROV1061;P9300T;2014;9;29,0;4225,094978675861;0,7272727272727273
PROV1398;P9297;2015;9;31,545454545454547;5028,960638241861;0,7272727272727273
PROV1485;P5350;2016;9;15,545454545454545;36700,04385371236;0,7272727272727273
PROV1597;MP07040;2015;9;36,27272727272727;11110,909638954128;0,7272727272727273
PROV1756;P9489;2016;9;31,272727272727273;2134,0812667301834;0,7272727272727273
PROV1061;P9280;2016;9;31,3;914,8079468446078;0,7
PROV1756;P9476;2016;9;29,0;2111,7290835197127;0,7
PROV1976;SE5012;2018;9;34,5;4228,563616588702;0,7
PROV1398;P9294T;2015;9;34,416666666666664;4269,839926510291;0,6666666666666666
PROV1475;MP025188;2017;9;32,55555555555556;73404,33443747669;0,6666666666666666
PROV1597;MP07002;2015;9;38,5;12062,276817329635;0,6666666666666666
PROV1585;MP025487;2018;9;32,72727272727273;78349,44464299502;0,6363636363636364
PROV1485;P5416;2016;9;19,7;41978,6599127029;0,6
PROV1485;P4322;2017;9;23,666666666666668;9370,37293176817;0,5555555555555556
PROV1485;P4359;2017;9;23,666666666666668;3813,821151178929;0,5555555555555556
PROV1485;P5040;2016;9;22,555555555555557;3545,0088470874816;0,5555555555555556
PROV1485;P5119;2017;9;23,555555555555557;5388,888067225293;0,5555555555555556
PROV1485;P4171;2017;9;25,3;7900,388420590822;0,5
PROV1485;P4216;2016;9;28,454545454545453;4876,178962913749;0,45454545454545453
PROV1485;P4190;2017;9;22,88888888888889;7729,545341348395;0,4444444444444444
PROV1485;P4190;2018;9;26,444444444444443;18809,1653300049;0,4444444444444444
PROV1485;P4235;2018;9;29,11111111111111;8605,18075575964;0,4444444444444444
PROV1485;P4293;2018;9;31,88888888888889;18982,021851594734;0,4444444444444444
PROV1485;P5037;2016;9;25,22222222222222;2029,2885822845178;0,4444444444444444
PROV1485;P5072;2017;9;26,0;16825,426914883305;0,4444444444444444
PROV1485;P5080;2017;9;26,444444444444443;14766,874464427994;0,4444444444444444
PROV1485;P5119;2018;9;26,333333333333332;3877,5210229925992;0,4444444444444444
PROV1485;P5162;2018;9;31,88888888888889;23472,419694419168;0,4444444444444444
PROV1485;P5179;2018;9;27,77777777777778;37757,93140490171;0,4444444444444444
PROV1485;P5180;2017;9;27,555555555555557;23471,723735137377;0,4444444444444444
PROV1485;P5181;2015;9;27,333333333333332;4760,6790131979305;0,4444444444444444
PROV1485;P7003;2017;9;22,444444444444443;19601,10409079198;0,4444444444444444
PROV1485;P7003;2020;9;26,555555555555557;37015,247930985584;0,4444444444444444
PROV40001000;MP02701;2015;9;31,0;207716,95979414176;0,4444444444444444
PROV1485;P4235;2017;9;22,6;9007,63423760668;0,4
PROV1485;P4473;2018;9;27,9;15574,651670730096;0,4
PROV1485;MP02542;2015;9;30,77777777777778;10611,462397374067;0,3333333333333333
PROV1485;P4008;2015;9;32,666666666666664;4972,306893915844;0,3333333333333333
PROV1485;P4043;2015;9;27,0;849,7501879228647;0,3333333333333333
PROV1485;P4176;2018;9;31,77777777777778;27376,87262898045;0,3333333333333333
PROV1485;P4176;2020;9;29,0;10897,584437811924;0,3333333333333333
PROV1485;P4220;2015;9;27,0;4236,666298755901;0,3333333333333333
PROV1485;P4287;2019;9;30,444444444444443;7753,37692452758;0,3333333333333333
PROV1485;P4349;2020;9;29,0;4361,522328478497;0,3333333333333333
PROV1485;P4486;2019;9;35,55555555555556;4151,449928334617;0,3333333333333333
PROV1485;P5162;2015;9;27,0;32909,38351686254;0,3333333333333333
PROV1485;P5180;2018;9;29,11111111111111;34063,11680130704;0,3333333333333333
PROV1485;P5181;2018;9;30,666666666666668;8629,941861552654;0,3333333333333333
PROV1485;P5234;2020;9;29,0;17054,68338492903;0,3333333333333333
PROV1485;P5419;2017;9;31,166666666666668;8293,287623800965;0,3333333333333333
PROV1485;P6120;2016;9;30,444444444444443;3750,219590015454;0,3333333333333333
PROV1485;P4088;2015;9;28,7;8141,487658322434;0,3
PROV40001000;MP02700;2019;9;29,2;225517,08234932311;0,3
PROV1485;P4176;2019;9;36,0;23602,20512525908;0,2222222222222222
PROV1485;P4188;2019;9;35,888888888888886;8903,595799052138;0,2222222222222222
PROV1485;P4341;2019;9;34,77777777777778;5435,956062102856;0,2222222222222222
PROV1485;P4375;2018;9;34,333333333333336;7658,530781446747;0,2222222222222222
PROV1485;P4375;2019;9;35,77777777777778;2647,857191766604;0,2222222222222222
PROV1485;P4473;2020;9;29,11111111111111;14288,428696919114;0,2222222222222222
PROV1485;P5117;2017;9;29,666666666666668;8616,19011002864;0,2222222222222222
PROV1485;P5119;2015;9;32,55555555555556;5958,214136796032;0,2222222222222222
PROV1485;P5169;2019;9;35,888888888888886;13536,610577833733;0,2222222222222222
PROV1485;P5177;2018;9;33,333333333333336;5949,611332463177;0,2222222222222222
PROV1485;P5187;2019;9;34,0;1830,341664554509;0,2222222222222222
PROV1485;P5247;2019;9;35,111111111111114;19351,67258419291;0,2222222222222222
PROV1485;P4648;2019;9;38,4;12967,171007680445;0,2
PROV1485;P6137;2018;9;33,4;3503,663291945793;0,2
PROV1649;P5081;2015;9;25,5;11879,04285263681;0,2
PROV41000980;MP02895;2017;9;36,6;2552,506308532129;0,2
PROV1485;P4177;2019;9;39,333333333333336;2601,754975545599;0,1111111111111111
PROV1485;P4193;2019;9;40,0;2391,9993159383516;0,1111111111111111
PROV1485;P4201;2019;9;39,333333333333336;4365,990481595388;0,1111111111111111
PROV1485;P4214;2014;9;30,333333333333332;22000,69721983057;0,1111111111111111
PROV1485;P4235;2019;9;38,666666666666664;7918,3626877705165;0,1111111111111111
PROV1485;P4270;2019;9;38,666666666666664;6313,8952591945435;0,1111111111111111
PROV1485;P5117;2019;9;39,333333333333336;13914,546908752602;0,1111111111111111
PROV1485;P5138;2019;9;40,111111111111114;14101,884947842056;0,1111111111111111
PROV1485;P5220;2014;9;28,0;70304,71938187479;0,1111111111111111
PROV1649;P5081;2021;9;33,0;4290,02428264246;0,1111111111111111
PROV1649;P7001;2016;9;30,77777777777778;16508,691263865643;0,1111111111111111
PROV1649;P7001;2021;9;33,0;5011,48210530578;0,1111111111111111
PROV1734;MP03122;2018;9;27,666666666666668;24423,223724218013;0,1111111111111111
PROV40000850;MP04995;2018;9;28,88888888888889;21182,337388378484;0,1111111111111111
PROV40000850;MP04999;2017;9;30,77777777777778;5240,96532057099;0,1111111111111111
PROV40002065;MP02918;2015;9;30,333333333333332;1773,8775101537647;0,1111111111111111
PROV41000980;MP02895;2018;9;31,444444444444443;1206,0463161402402;0,1111111111111111
PROV41000980;MP02896;2018;9;31,444444444444443;2412,193434032208;0,1111111111111111
PROV1129;MP07028;2017;9;34,0;27348,441137869082;0,1
PROV1485;P4169;2014;9;33,2;43408,41574573114;0,1
PROV40000520;MP019432;2014;9;25,8;11855,96639155312;0,1
PROV1465;MP04209;2019;9;31,88888888888889;25189,37693826661;0,0
PROV1650;MP04244;2016;9;33,44444444444444;14194,121432717815;0,0
PROV40000500;MP03501;2016;9;28,0;6431,58498247219;0,0
PROV40000850;MP04995;2017;9;27,666666666666668;14312,998833847236;0,0
PROV40000850;MP04997;2015;9;32,333333333333336;19917,168280617876;0,0
PROV40000850;MP04998;2015;9;32,6;9767,36362467956;0,0
PROV40000850;MP04999;2015;9;31,0;7777,217448418483;0,0
PROV40000850;MP04999;2018;9;28,444444444444443;5556,312511386054;0,0
PROV40002720;MP02926;2018;9;28,666666666666668;4366,2467665027925;0,0
PROV41000980;MP02895;2019;9;33,81818181818182;1233,2062906950396;0,0
PROV41000980;MP02896;2019;9;33,888888888888886;1663,5735343430156;0,0
PROV41001142;MP03558R;2020;9;27,77777777777778;6792,4919305084895;0,0
PROV1061;P9189;2016;8;23,25;2417,4330087126614;1,0
PROV1061;P9321T;2015;8;27,375;1341,1077895472508;1,0
PROV1061;SE5001;2016;8;21,0;4288,787826679189;1,0
PROV1475;MP02580;2015;8;23,3;13702,094084475235;1,0
PROV1585;MP02519;2018;8;24,555555555555557;52000,935583139;1,0
PROV1756;P9226T;2019;8;17,666666666666668;1223,1584951088932;1,0
PROV1756;P9334T;2019;8;22,375;994,4178991286014;1,0
PROV1756;P9344T;2017;8;23,4;17314,07680846366;1,0
PROV1756;P9475T;2019;8;23,75;2614,4484963039645;1,0
PROV1756;P9483;2017;8;26,0;4767,391319874261;1,0
PROV1756;P9526T;2019;8;23,75;2012,671639939308;1,0
PROV1976;P9123;2020;8;28,375;1020,305505255029;1,0
PROV1976;P9352;2020;8;33,0;1596,1327842254311;1,0
PROV1976;P9562T;2017;8;25,818181818181817;2612,041696654977;1,0
PROV1976;P9573;2020;8;32,77777777777778;842,1880442145318;1,0
PROV1976;SE5052;2017;8;30,7;6781,697186254744;1,0
PROV1475;MP02519;2020;8;28,58823529411765;265338,28960816044;0,9411764705882353
PROV1585;MP025487;2020;8;30,416666666666668;64501,419111708536;0,9166666666666666
PROV1976;SE5055;2019;8;27,545454545454547;1365,9327137015948;0,9090909090909091
PROV1061;P9499T;2015;8;31,1;3121,790946317966;0,9
PROV1475;MP02559;2020;8;34,1;88144,37190480271;0,9
PROV1061;P9343T;2015;8;29,22222222222222;2731,4990622407768;0,8888888888888888
PROV1061;P9491;2015;8;27,88888888888889;1326,5971290607101;0,8888888888888888
PROV1475;MP08001;2016;8;33,111111111111114;38592,97167432493;0,8888888888888888
PROV1585;MP07039;2017;8;23,22222222222222;37775,93911608323;0,8888888888888888
